correlation_observed	correlation_target	estimation_method	iteration	iti_mean	n_trials	signal_magnitude	snr_method
-0.547311225683754	-0.8	lss	0	6.0	30	37.06	CNR_Amp/Noise-SD
0.6049009501216501	0.4	lsa	0	6.0	30	37.06	CNR_Amp/Noise-SD
0.6957546462952963	0.8	lsa	0	6.0	30	37.06	CNR_Amp/Noise-SD
0.5022981968011867	0.2	lsa	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.006689438626773081	0.0	lsa	0	6.0	30	37.06	CNR_Amp/Noise-SD
0.6139147484569858	0.6	lsa	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.3504166566307738	-0.8	lsa	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.4773170112228061	-0.8	lss	0	8.0	30	37.06	CNR_Amp/Noise-SD
0.07595820991643253	0.0	lss	0	8.0	30	37.06	CNR_Amp/Noise-SD
0.5200428902499327	0.6	lss	0	8.0	30	37.06	CNR_Amp/Noise-SD
0.6524677101297728	0.8	lss	0	8.0	30	37.06	CNR_Amp/Noise-SD
0.4559502394395336	0.4	lss	0	8.0	30	37.06	CNR_Amp/Noise-SD
0.40931416380009006	0.2	lss	0	8.0	30	37.06	CNR_Amp/Noise-SD
-0.3495193312717171	-0.8	lsa	0	8.0	30	37.06	CNR_Amp/Noise-SD
0.12338077091778428	0.0	lsa	0	8.0	30	37.06	CNR_Amp/Noise-SD
0.7130920953777139	0.6	lsa	0	8.0	30	37.06	CNR_Amp/Noise-SD
0.7396078410721376	0.8	lsa	0	8.0	30	37.06	CNR_Amp/Noise-SD
0.2900832647693288	0.4	lsa	0	8.0	30	37.06	CNR_Amp/Noise-SD
0.28449544850619923	0.2	lsa	0	8.0	30	37.06	CNR_Amp/Noise-SD
0.3798106819215637	0.0	lss	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.6010890807386711	0.8	lss	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.2241417161003285	0.4	lss	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.16975036330291512	0.2	lss	0	2.0	45	37.06	CNR_Amp/Noise-SD
-0.14016124389091694	-0.8	lss	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.23857160450365608	0.6	lss	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.9999931566480202	0.0	lsa	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.9999999999781862	0.8	lsa	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.9999999999713257	0.4	lsa	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.999999984459452	0.2	lsa	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.9975878761746364	-0.8	lsa	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.9999999986765006	0.6	lsa	0	2.0	45	37.06	CNR_Amp/Noise-SD
-0.03226135818208279	0.0	lss	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.2503712363426891	0.6	lss	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.3291350206099933	0.8	lss	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.0682442101392479	0.4	lss	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.3905310782157407	0.2	lss	0	4.0	45	37.06	CNR_Amp/Noise-SD
-0.0681288876484773	-0.8	lss	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.16623222237334973	0.0	lsa	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.45164716296815355	0.6	lsa	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.6296417190923594	0.8	lsa	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.5025067853567952	0.4	lsa	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.4198752453947905	0.2	lsa	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.3977388092758145	-0.8	lsa	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.163992032758561	0.0	lss	0	6.0	45	37.06	CNR_Amp/Noise-SD
