correlation_observed	correlation_target	estimation_method	iteration	iti_mean	n_trials	signal_magnitude	snr_method
-0.27762505958438843	-0.2	lsa	0	6.0	15	95.73	CNR_Amp/Noise-SD
-0.20908262677368855	-0.8	lsa	0	6.0	15	95.73	CNR_Amp/Noise-SD
0.16359100115105288	-0.4	lsa	0	6.0	15	95.73	CNR_Amp/Noise-SD
-0.20647066112616144	-0.6	lsa	0	6.0	15	95.73	CNR_Amp/Noise-SD
0.3616501216304308	-0.2	lss	0	8.0	15	95.73	CNR_Amp/Noise-SD
-0.2762405049562378	-0.6	lss	0	8.0	15	95.73	CNR_Amp/Noise-SD
-0.1481617675377062	-0.4	lss	0	8.0	15	95.73	CNR_Amp/Noise-SD
-0.39842529235751484	-0.8	lss	0	8.0	15	95.73	CNR_Amp/Noise-SD
0.5413300880513776	-0.2	lsa	0	8.0	15	95.73	CNR_Amp/Noise-SD
-0.3801632108010678	-0.6	lsa	0	8.0	15	95.73	CNR_Amp/Noise-SD
-0.29517219554462193	-0.4	lsa	0	8.0	15	95.73	CNR_Amp/Noise-SD
-0.18894481386071882	-0.8	lsa	0	8.0	15	95.73	CNR_Amp/Noise-SD
-0.10546267879907138	-0.8	lss	0	2.0	30	95.73	CNR_Amp/Noise-SD
-0.99999606529657	-0.4	lss	0	2.0	30	95.73	CNR_Amp/Noise-SD
0.04675057065305225	-0.2	lss	0	2.0	30	95.73	CNR_Amp/Noise-SD
-0.6040994882808195	-0.6	lss	0	2.0	30	95.73	CNR_Amp/Noise-SD
-0.9710051270271589	-0.8	lsa	0	2.0	30	95.73	CNR_Amp/Noise-SD
0.9999999999999921	-0.4	lsa	0	2.0	30	95.73	CNR_Amp/Noise-SD
0.9856728914004683	-0.2	lsa	0	2.0	30	95.73	CNR_Amp/Noise-SD
0.7549433105238206	-0.6	lsa	0	2.0	30	95.73	CNR_Amp/Noise-SD
-0.048930980609418785	-0.6	lss	0	4.0	30	95.73	CNR_Amp/Noise-SD
-0.3738737737416362	-0.4	lss	0	4.0	30	95.73	CNR_Amp/Noise-SD
-0.2674376453132245	-0.8	lss	0	4.0	30	95.73	CNR_Amp/Noise-SD
0.03515818715135218	-0.2	lss	0	4.0	30	95.73	CNR_Amp/Noise-SD
-0.08837496005874251	-0.6	lsa	0	4.0	30	95.73	CNR_Amp/Noise-SD
-0.5092022129533564	-0.4	lsa	0	4.0	30	95.73	CNR_Amp/Noise-SD
-0.38111642756504177	-0.8	lsa	0	4.0	30	95.73	CNR_Amp/Noise-SD
